pool_default,Mx55e289ebabdb92022fac6b52534bfb7c7f04041b,0,5868.625,5000
pool_default,Mx26ef53f6463d27cac6d830a3854d585dae852595,0,2500,1100
pool_default,Mxb8a1c51d4b1f700aee82bf3d2296a96299dbea6b,0,2347.8944,1100
pool_default,Mx37557d6d40e7c69c0910882587981921b366b0bc,0,40.304592,1200
pool_default,Mxf2202fdf698ad4138dc4d446f72b1c53317ffcd8,0,0,6100
pool_default,Mx34d1ec4be26181e1244ad2656dccd1f3826b6096,0,0,1100
pool_default,Mxfeea7e2ab82d6bab2f4b7e595587d91801a22d48,0,213.425,1100
other,Mxe21b345e36cf84363e8d4c2616dd726bbba36b99,0,0,1100
other,Mxd1a2751f518c9ca9ab67d467eb036987093c7a7f,0,0,1100
other,Mxd1a2751f518c9ca9ab67d467eb036987093c7a7f,0,0,1100
pool_default,Mxd1a2751f518c9ca9ab67d467eb036987093c7a7f,0,2.48624,1500
other,Mxd126c95e437a91025baf6568fa6f08606dd8744c,2000,400,1200
pool_default,Mx5eea674e84108b862b136cce12e3817ae38c2f6a,0,0,6100
pool_default,Mx325754210a504079df0891158a969be2a6eee777,0,6442.66505,0
other,Mx325754210a504079df0891158a969be2a6eee777,0,0,1100
pool_default,Mx2e25963f24a7f103726c2676231050165705d0c4,0,0,6100
pool_default,Mx3275c222a64b4aba58a3a35f0398a376f5ee2a19,0,0,1700
pool_default,Mx3275c222a64b4aba58a3a35f0398a376f5ee2a19,0,0,1100
other,Mx3cc172aab14886107f0658ff18ceaa1363c3d63f,0,0,1100
other,Mxea835fbe02d81bdc4900aa9062bcdf38e072392f,0,0,1100
other,Mx5780db939d7fb4ad3ec6fbf03d6bc6b96c45c686,0,0,1100
pool_default,Mx28892a936b1431c7d32e60bcb530b9c5b9c322ae,0,256.59375,0
other,Mx30b2c2ca418790a07efbd1b08d5fdad0ac201dc1,0,0,1100
other,Mx4479c1313a115fb703578dab44253f670a369b49,0,0,1100
other,Mx07b5399099987cecfe0a72720e7c85891af57c1c,0,0,1100
pool_default,Mx28892a936b1431c7d32e60bcb530b9c5b9c322ae,0,212.75,1100
other,Mx9979424c256d669ea7c5c7b62799daf7d7107f90,0,0,1100
pool_default,Mx28892a936b1431c7d32e60bcb530b9c5b9c322ae,0,255.3875,6100
other,Mx4e5119e7bce5455766e51b03de1d25263c3cbd91,0,0,1100
pool_default,Mx6cef43e6a00a1fbe6b162b946dd13245b4efe2e1,0,4400,6100
other,Mxc0e0941104142ba465cb1a6a68ae645c80b7f238,0,0,1100
other,Mx42d1d93fceca88a06cf3502fd9a8d4f84120b90c,0,0,1100
other,Mx337b59044d55187be2d8be160c3694ac4056537c,0,0,1100
other,Mx91db786159b502ff913298a8fb97a7fc8239af6e,0,0,1100
other,Mxfa20db59b24c140eb8852b4c0f49e99cbffecb2d,0,0,1100
pool_default,Mx5fc088e5c4a147b16a7b6598d7d894bbd08bd2f4,0,0.7661,1800
other,Mxfcb6a141af61a77e3d4d1dff02fc94907fd04e42,0,0,1100
other,Mxbc770958a80b530bffb02bada254bf88a72d1ac9,0,0,1100
other,Mx4a6cf61c376aaeaa8ec897cd28d013232ba704c1,0,0,1100
other,Mxce32161c4bee035aff3745dab10dadbb73dba16d,0,0,1100
pool_default,Mx4564928aeecbd70d3c693e06c1d10bb548d90ad0,0,0,5000
other,Mxce14c9ac96ab0174a7d48577c2aa7ca349d3fbdb,0,0,1100
pool_default,Mx4564928aeecbd70d3c693e06c1d10bb548d90ad0,0,440.275,1100
other,Mx9915826cd44cd4ee0e7fe1f7457116dc69ec4520,0,0,1100
other,Mx8f55520cbb2f2f3db00c049f1681bf6779871e7d,0,0,1100
other,Mx2dab29c45df539426f889b31e1913b9e27bc304c,0,0,100
pool_default,Mx4a4999fb7313c1ea654aaeda542453a4c91031bd,0,0,1100
other,Mx02e37517e7eaa4d72b544088f5d9fbec5210effd,0,0,1100
other,Mx7bc84b116f4f091cd63fa9d22e73dab8cdb1f561,0,0,1100
other,Mx09ee7d5362641b14ca1fd517ed7f56271031471c,0,0,1100
other,Mxd454d79362fee4eb70a786f43dd29137d0796d64,0,0,1200
other,Mx39183de37b843e0bbdc5231153eeb560e669551e,0,0,1100
other,Mx9751388470d540dbd83ba221b96520d65256bd5a,0,0,1100
other,Mx91af8142b5f10487744a59b6ff1512b99b5a9c75,0,0,1100
pool_default,Mx4d6cb2d36fece6e833c483fe188d9ee43e8f8dce,0,25017.5,6300
other,Mx0d25275a27d495337b108086dd085132cc9acd9a,0,0,1100
other,Mx9f513fedd89149774aab0ad32e1cde6367aaff5c,0,0,1100
other,Mx0ba4583164587cf58e749effc1bec5e894da106b,0,0,1100
other,Mx28a784c4a7cdc6ce0fe9a3d41b6c18b6cf43bb0d,0,0,1100
other,Mx440fd3a6e8a459035e8a6655e31369b2e371ff33,0,0,1100
other,Mx6089b8819d97a85ca04126c344b395c344d341c7,0,0,1100
other,Mx9de0cfe133355d93f986c9b5f4def1b509a91e22,0,0,1100
other,Mxf1010d1489e7f73769d1613d00ec15317bbd2fc7,0,0,1100
other,Mx9a2ae8abb3a3b14e2a9825fe1ae57ba991ac9712,0,0,1100
other,Mx21cd385f9872944713a0cd8561a834031dc5839d,0,0,1100
other,Mxdd7141632ce46ebbc6e21d213bd38d68b1280912,0,0,1100
other,Mxaebd8994fdd9285b2cdd198ddcf1a7196dafecf9,0,0,1100
other,Mxedc99dfb338312a1e6499838c1b8ddd13af0d116,0,0,1100
other,Mx0d061febde1b0344f756a26198e5a3cf3a7a9728,0,0,1100
other,Mx79aadf4a9279b31e03f3d4295c25970e773ad2a0,0,0,1100
pool_default,Mx38ea31ac404cad0f84584a1f6cd0c92da5ed1a32,0,193.4266,1100
other,Mxee1ebc2e30565d45ff3263290b0b28f5c1ac76f4,0,0,1100
other,Mx600fbb804fee1900410c5248dfc41180d86e3a30,0,0,1100
other,Mxcbd069f19b42509aefedfab38d0db60f8146df93,0,0,1100
other,Mx2383cba6e395220deb3a1c7a93b48ff03c82c986,412.812,99.318,1100
other,Mxe07ee2ab44ae49df30aad86b6817607991e3fa0b,0,0,1100
pool_default,Mx97785f654fefe9890c7b0648540b7574dabdfd50,0,0,1100
other,Mx280d349247cd69976beffbcf91f90d72d1916498,0,0,1100
pool_default,Mxd1d54f979192737929d70cefeff32b17e236720a,0,0,1100
pool_default,Mxca5f1af3b344228e09b53a300a43969a56e8e25f,0,0,1100
pool_default,Mxd6c0e0e8381292c312da859cd0c462d3cbe4a25d,0,1169.3626,1100
other,Mx25f84cef43f9f591774f6517fe0baa267cd28215,0,0,1200
pool_default,Mxdbfa55fec192328c1cf94f1451ce5dcf212d1a0d,0,58.97225,1200
pool_default,Mx0f3ad3e6a753d5710d0106d18a5692a675ea4996,0,0,6100
other,Mx129df54094bfbb5c7fb5ecbd009f507584af01a6,0,0,6100
pool_default,Mxce34ca3224860391089e28162c0553e8146a1d50,0,0,1100
pool_default,Mx68937b1ef36781614cd687dcf931184fdeddf626,0,2500,1100
other,Mx0bf7509dcd29033d2740c7d822a535e16c31ad8f,0,0,3000
pool_default,Mxaafb0b170f9b39799823d54c67c464b8015ebb96,0,0,100
other,Mx4a8a436cd825ebf4950df117f207702a2335c868,0,0,6100
pool_default,Mx75048df1357061eb9e31e0dc81af33ffa8b10f86,0,0,1100
pool_default,Mx22f81f06ca34ad36e458acde2a40c9853251df7f,0,0,1100
pool_default,Mxd1927c8acfb7d507bd7ec8645bc5c1b641b4202f,0,0,6100
other,Mxff8bde67afd93e42ba0b0fd1a7a2f21161774451,0,0,1100
other,Mx047f988aa8103febf7dede00b8b9789530e6017c,0,0,1100
pool_default,Mxdf31c0a281fe00e2a5dcdc13beb99c2ef665dadb,0,0,6100
other,Mx9b11d6132099c75f1fbab4776fc8a3aa8197786b,0,0,1100
other,Mx8f388925ab5b84053f75b4c78f8e7c2c5bcc2a6e,0,0,1100
pool_default,Mx0d4b06d7f9ba0d10de297ffc4caaf6b340d53335,0,25201.2915,6100
pool_default,Mx6a2eeedf797a92731b9dec5487c7b03c18ab61f7,0,0,6100
pool_default,Mxd74e57125298f62536faad2754fb63e94af90952,0,1881.61832656,1100
pool_default,Mxd53b225df7464d6619f32990b9abe5b73a9128f8,0,870.793928864,6100
pool_default,Mx5b806a5206a0a61ea58fec5e9f3377217fe48464,0,0,100
other,Mx8c3fa473fc08f03e5da8214e66b0cef19f3d6cd8,0,0,5000
pool_default,Mx8c3fa473fc08f03e5da8214e66b0cef19f3d6cd8,0,2116.778094321,1100
other,Mx2a8994741b50921f32ec307729f7fc0cbca7e862,0,0,100
other,Mx38c49a8252d32bbca0d0d9f8014686c57fd41e8b,0,0,1100
pool_default,Mxddd4ff9b4b795936156f59349a2ce048dd3690e1,0,0,6100
pool_default,Mxddd4ff9b4b795936156f59349a2ce048dd3690e1,0,250,0
other,Mx43bde223c8821724e14ecaba2b80b157ad4a56f6,1505261.154375921,1881576.44296988,6100
other,Mx38c49a8252d32bbca0d0d9f8014686c57fd41e8b,3520.6,880.15,0
pool_default,Mx1ddf11baaf6e169949a903cb199487a104cdf167,0,0,1100
other,Mxd5058821075404c4cd4af5680e61a37f8a31b86a,0,0,1100
pool_default,Mxd5058821075404c4cd4af5680e61a37f8a31b86a,0,4000,0
other,Mx8d1c63bf1fcef9c140764461361a9e8473c2c2bc,0,0,1100
pool_default,Mx8d1c63bf1fcef9c140764461361a9e8473c2c2bc,0,1831.7834394975,0
other,Mxe059334c5c98dd01b5a3e8da2b7f9e36f2a41379,1015827.877095384,1269784.84636925,6300
other,Mx3f4c8d0fc7f24877b1e682bf519fddfe06517ea4,55932.32456365,11319.7304409125,1100
other,Mx4459bc283c35bf1a269c6587d1b11d9e5441223a,0,0,1100
other,Mx1f1265da79cd4a36451c95450e483f2912c1063e,0,0,1100
pool_default,Mxfdadf1e8913cd92a31154de057267fedfb78e32d,0,0,1100
pool_default,Mxafdc2a6af66be28ed93b0453cce1ce06d9e6aab0,0,0,1100
pool_default,Mxfdadf1e8913cd92a31154de057267fedfb78e32d,0,0,5000
pool_default,Mx8cdf3ac2d33c1e11b8e08d048c5dbbc2cda5179d,0,0,6100
pool_default,Mx37d4b10b81239dc5ed6e52334d7ca4e39269db5f,0,0,6100
other,Mxde1783ec6bb3e58401ed881a4480f619052290b5,1443.4,360.85,6100
other,Mxc1677dadb2262348409228be722940aa60e28c9b,0,0,100
pool_default,Mx37d4b10b81239dc5ed6e52334d7ca4e39269db5f,0,1279590.0625,5000
pool_default,Mx37d4b10b81239dc5ed6e52334d7ca4e39269db5f,0,0.5,6100
pool_default,Mx9be93c33c95932b4f149e69041fccbfd3cb7bd87,0,0,6100
pool_default,Mxa44773ea7ff02b89659d0c6173d67e46dd9e2a8d,0,2160.85275,6100
pool_default,Mx1010c456291b50529e36e79b78aa785d6b9a2f8f,0,0,6100
pool_default,Mx6c689f6c6e2692e34a286c4d2c7acfd9bb7576d0,0,0,6200
pool_default,Mxb84ff8b24e71b3ae5799308b9ec228d6d0460661,0,0,1100
other,Mx529589c681e669b8ecd7e70b7717a6d18aee33cb,0,0,6100
pool_default,Mx529589c681e669b8ecd7e70b7717a6d18aee33cb,0,0,5000
pool_default,Mx86dc14c477683a6eee85842ddc91c60380dfd514,0,0,1100
pool_default,Mx2958c39ea42b2868218f6058794a772178bfa88b,0,374.66768751457,6300
pool_default,Mx70d29a24a30f96113f62f1c18aad2dbb16285aaf,0,685.779475595,0
pool_default,Mx70d29a24a30f96113f62f1c18aad2dbb16285aaf,0,0,1100
pool_default,Mxc6963e8dc27f5d39457c9d229161420e36835b43,0,3878,0
pool_default,Mx3b8250fc7763b77ff0eac380c4a5bbce096471d7,0,2721.27925,0
pool_default,Mxd48c4b3e28c7e1387c134bc40fa81524e9872294,0,567.5,6100
other,Mxf1721376157f04f34611015492335e0669e383eb,339.8,84.95,1100
other,Mx21129653705e1c87f69840979cde6bd3914dcec2,0,0,1100
pool_default,Mxf8f19cea9e584042a8e750f8b76ffd2db99115d9,0,0,6100
pool_default,Mxfba80abf43b5753dc64d33ce2131793548426105,0,0,100
pool_default,Mxebba8b26a9ba28c9070ecba55b114f05aef84eac,0,691.201797283,1100
pool_default,Mx4e54faf70501b6067077399015483979623818e9,0,150.7175998612,0
other,Mxce2c1030fca2cc4e996fce42f622097a7544d63a,50000,12500,1200
other,Mxd2dd7f029dce117ebced095bdec991249299f3eb,0,0,100
pool_default,Mx4a944ff63d6b2c0de22b10246e2f7ff07035bec9,0,0,1100
pool_default,Mx4a944ff63d6b2c0de22b10246e2f7ff07035bec9,0,56.9214260155,0
pool_default,Mxabcec392f64186deaece3b66c85f9d4ab8b1fd22,0,0,1100
pool_default,Mx600bd25ec52e2d579ff5e6b7325de26b1a30efa2,0,29.721,1100
pool_default,Mxc047216143cae440548f247d89a7fcc6634cdd2f,0,1000,1100
pool_default,Mxacf8c0975f66b87ca529d43c27df41c0e695e5c3,0,409.072678275,1100
pool_default,Mx2641ef92e86e90b4e6bc6fa398028d00f594da56,0,783.6,1100
other,Mx12bac7d4682058983d41466f21193eb7d259c77b,0,0,1100
other,Mx570e2083ab9ee0907411a8deff9c75cc34242452,3766,0,100
other,Mxd6d8e862c95927b61e7d78dada0d0a4134a90f02,360.20336,90.05084,1100
other,Mx9f96538d53e11efff099cf72d11ae820e028a9b0,1160.024,290.006,1100
pool_default,Mx6133c026a63ce5e5b4940833387fe14d1ea05ee1,0,93.573,1100
other,Mxdce8bbfff50df00e5eb2dcaf5b3842d7b180fe02,0,0,100
other,Mx968aeaa26ffa58fab79c20c5b031e20242a32a01,725.394766776,181.348691694,1100
pool_default,Mxc247e7738bdea91587bf576e25601dfa5a3169c3,0,0,6100
pool_default,Mx08f798315b85f87453b0a23c70b4d5f812de9a6a,0,2446.025,0
pool_default,Mx08f798315b85f87453b0a23c70b4d5f812de9a6a,0,1461,0
pool_default,Mx08f798315b85f87453b0a23c70b4d5f812de9a6a,0,3395.5045,0
pool_default,Mx08f798315b85f87453b0a23c70b4d5f812de9a6a,0,0,1100
other,Mx3be5571b68a3dbd2feb18cf6fd8b39abb535abbc,2000,450,1200
pool_default,Mx08f798315b85f87453b0a23c70b4d5f812de9a6a,0,7305.18275,0
other,Mx08f798315b85f87453b0a23c70b4d5f812de9a6a,0,0,6100
other,Mxde4144f41a24766f943bdf90f334bba544adfcf4,0,0,1100
other,Mx19bef2606686cbdcf05889605d498f2b20fbabc8,0,0,1100
pool_default,Mxfb81970b28459b6855ba50aa6592bda05b73b585,0,0,1200
pool_default,Mxe70263e507b78268644405a51d2c302276983d55,0,212.064578612,6100
pool_default,Mx14b19adc501f55685fd62284eda0e2df999ea228,0,0,1100
other,Mxf4087e268884cf85c3bdedc707bfb607fb49ba98,0,0,1100
other,Mxee03311dd67ae8f33a5bf1514693f79f6a2f4399,0,0,1100
other,Mx85b603eeb966996f9b13e8afd27a424ffb45edbe,0,0,1100
other,Mxb7c70418419ba41778022ee320a976100765b1dc,0,0,1700
pool_default,Mx0564fe5b5b60e2c62774a701db3d3f73ae8e09d3,0,851.977028605,1100
pool_default,Mx0564fe5b5b60e2c62774a701db3d3f73ae8e09d3,0,890.1463992525,0
other,Mx61de4600598076386f7ce51093ccef0831058b33,0,0,100
pool_default,Mx5d200aebddc488727e24382ed25adcb8470573ee,0,0,6100
other,Mx7d97ca12753164274835f7f06c76c638aae5239a,0,0,1100
pool_default,Mx9e10e2d9e9b5c9d2f55fa82ad3b5371478f9f466,0,0,100
pool_default,Mxa49cd7a02a738b3f79e5b24b4a5ea46d5ca0786e,0,632.7,6100
other,Mx0a547a51d5752711f94b47816beb9ef6ade62ee1,0,0,1100
other,Mx6f4da1da6b1f3e9cc8aa551bd8b759a15e62af02,0,0,1100
pool_default,Mx047502b6083854b7e23cbd2c7292693a48e59df8,0,0,1100
other,Mx67ca68c8d414ee29e16904ba8fe541a1b8a27651,0,0,1100
pool_default,Mx770b84cf5abdd41d5f0e0e39a417676c4d3289bb,0,0,100
other,Mx7f4bf77980bd2379f49a065cab68dfc195632026,0,0,1200
pool_default,Mx0a1ab83cb7f22bea2588105b039b6da179a9788b,0,1033.7496554107,1100
other,Mx57f4e12b030c9edbc2e7f423043f05aa9af2812e,0,0,100
pool_default,Mxaf729c6e142d1bf9804be755504b8ee92905e735,0,78.39,6100
pool_default,Mx364760d5734999ba3a3ba8e6eb9d55bc2be48158,0,972.9898182726,1300
pool_default,Mxaf729c6e142d1bf9804be755504b8ee92905e735,0,8.5384767,0
other,Mx4ea252d237537126e02db0d48b23f7a48b6a7c9e,761598,0,1100
pool_default,Mxd3831ddd338a8ede8f07f8847bccb70240dc5e38,0,363.99601095625,5000
other,Mx92da39557458d87e889dcaf19fb1185823651adf,0,0,1100
pool_default,Mx36fac9f5fa2b4c1d90ab29b3da6d77eeb58db66a,0,0,100
pool_default,Mxd3831ddd338a8ede8f07f8847bccb70240dc5e38,0,0,5000
pool_default,Mx5505f59922b452cb69587c93b5e52f8d0464f622,0,252.3341998485,6100
pool_default,Mxd3831ddd338a8ede8f07f8847bccb70240dc5e38,0,776.75,6100
pool_default,Mx8774eef8cebbf97dfe11ba60b4222ea1978bf8b7,0,0,1100
pool_default,Mx02d9b9d3cb7e2103bff1b7f0786af94a9ed09ea9,0,3307.5,6100
pool_default,Mx069cf67157821fbceaeb0110cc25d8a4cc6fcf13,0,0,100
pool_default,Mxd9e4f357262d6ef0fbda7977333f2e1563a9598a,0,0,1100
other,Mxfc077fa17ea37ca4f8740ef723f852faf61b39a1,0,0,1100
pool_default,Mx58d042169ab48bae1f6e8706341c90f5b1f67cd6,0,250,6100
pool_default,Mxd5e163ee0f91fdb74c7fc5885b432531aa7b49be,0,2500,1100
pool_default,Mx115bd07de5af36c94f3d7965b749a2b78ec4afc5,0,0,6200
other,Mxfc077fa17ea37ca4f8740ef723f852faf61b39a1,0,0,1100
other,Mxfc077fa17ea37ca4f8740ef723f852faf61b39a1,0,0,2200
pool_default,Mx151c1c4b668129e6b7ac25e565c7bf450467de62,0,0,6100
other,Mx201018f029b32b8e0dbe1cbee9b9efb9216c6316,0,0,1200
other,Mxe7bd2faef18461df4a9270b610a5c52417e3a478,4658.333,967.88785,6200
pool_default,Mx83db359b20e26c3dad83a9b571e418f9f28466f0,0,0,1100
pool_admin,Mx7c615633f2067acd8b58a457833474dcdda5593b,998134.541493743,202331.47562904,5000
pool_default,Mxaefcd25409730463ee3ef8a7fe464b9aa861580a,0,9511.3703277592,1100
pool_default,Mx765368ac0139279f7dc809b9a389fca48f46b093,0,2026.25025,1100
other,Mx01416e96ae27b0e40575d313ef8346c01bb574fb,0,0,1100
pool_default,Mx14bf8ee353733572206e2cc7cc7a0a4e707dfa79,0,0,6100
other,Mxbf81b4c68be5d974d5e2410633486cf66a22edd3,0,0,6100
other,Mxba67c4e3606ecfd67745b5b729d0f38962a5d1e6,0,0,1200
other,Mx4380111c6fb8390c7c03565caa13c1a1a3775e10,1478.02,369.505,1100
other,Mx27371830a883a7e65d84793ad5987237d48a49c7,0,0,1200
pool_default,Mx05e499242b82dc2270338ed3e45170e65869c14b,0,194.057446572,1400
pool_default,Mx2475ccc61e82337a10bd0b0720db4eaa48fbc0fe,0,0,6100
pool_default,Mx47dbbd44083704bae3a879d500c54b2025d2e758,5465.470800031,1308.2846078755,1100
pool_default,Mxd628572bd4edb7d99d34f21017c603164a1a99bd,0,14.8304,6100
pool_default,Mx5aa93b31c20f981350c3b90df0fffa38e40cbcf5,0,0,1100
pool_default,Mxd3d428edd4a37b219d1b8a507a24238af7128e61,0,0,1100
pool_default,Mx202469390e8b1ecc1fd92d8111d60d9a3bf4a1e2,0,0,6100
pool_default,Mx73a08bf56eba3409d78f05d41252839deea7bdd4,0,745.672,6100
pool_default,Mx66507c4055bfb1a823c509ec2f895067b89cb86a,0,2212.5,6100
other,Mxfe5e2b28439b6023a7ea292c09676e52d1b9e91a,0,0,1100
other,Mx997954598dd9822fbd3fa4da8eb88fed35dae34c,0,0,1100
other,Mx5cbc22d706118a64d810447088344b0df24f033c,0,0,1100
pool_default,Mxde2e3aac072e338c07c8e8ee3cd34347d3034068,0,5000,1100
pool_default,Mxf7e69737f288bc5613de9a1a0a0e93305052c70a,0,1733.938125,0
pool_default,Mx077f24d21fdd5bd989e26ec8b75f378d406ab66c,0,0,6100
pool_default,Mxe39f5264cab05bd60833fa93b949a493a0b2c3be,0,0,5000
pool_default,Mx332ecb7bfe4c936fb79175e71313a46a24238080,0,136.16775,1100
other,Mxe39f5264cab05bd60833fa93b949a493a0b2c3be,0,0,1100
other,Mx20a3ad887532ea4d48b1d28b25a3e631d2d8345e,47.5124627037,11.878115675925,1100
pool_default,Mxf727d169788545143711861e9e54dfabdfbf9555,0,0,1100
other,Mxebd11e1cef852c69fded495cdcd36ffd427a932c,0,0,1100
pool_default,Mxf7e69737f288bc5613de9a1a0a0e93305052c70a,0,0,6100
pool_default,Mx1ed36dcac23c03ea30f7c6bc78f1307d2a74c22c,0,0,1100
pool_default,Mx6b0c82f892dac03f2bcdc06b64b7e53ec65cf448,0,266.532927015,6100
pool_default,Mx243e7a0bb597d55046affec8df1439ad5b739514,0,2.5,1100
pool_default,Mx393f353722f5035a5e35ab2de92c7169cbabf523,0,0,6100
pool_default,Mx3b8250fc7763b77ff0eac380c4a5bbce096471d7,0,0,1100
pool_default,Mxa4361ef21c011cc30da58d143728b582628e1e41,0,31676.47,6100
other,Mxe772a845b796e00d3e24e17a4099f570a6f999aa,0,0,1100
pool_default,Mx6b0c82f892dac03f2bcdc06b64b7e53ec65cf448,0,0,6100
pool_default,Mxc2c3bcf25323e48d858473f73e6374555d975932,0,279.31025,0
other,Mx33163e6864db8dc4534c4d359d01b4e1324e9965,0,0,1100
pool_default,Mx0f27527c160b91e9e7ffbdcba245dfd4e726df9e,0,611.7965,1100
pool_default,Mxc2c3bcf25323e48d858473f73e6374555d975932,0,271.084,0
pool_default,Mxbc4fd89edfed799da2b3ca4b9f1945341ebccd97,0,250,6100
pool_default,Mxa2d4d631b63bda55b6e8f671845f2e65472891f3,0,546.899264207,0
pool_default,Mx899f1b815d46fe9f83c44d33a49d6b36e54e8ba0,0,426.564,1100
other,Mx855c7b5dde2fc2b3d2c35524eb2b3ba258b51285,0,0,6100
pool_default,Mxc5e816c92e9384f6a06d4eb3089454013a8eca35,0,1181.55724,1100
pool_default,Mxa2d4d631b63bda55b6e8f671845f2e65472891f3,0,1313.84252044,6200
other,Mxc2c3bcf25323e48d858473f73e6374555d975932,0,0,6100
pool_default,Mx9fdb7b7f4ad27a790c0c4a8790437b113d1bf716,0,9396.4209558726,6100
pool_default,Mx49f6bb87b52e3e0a5988e312320bd6bf9f712682,0,837.69012268891,1100
other,Mxe772a845b796e00d3e24e17a4099f570a6f999aa,0,0,1100
pool_default,Mx49f6bb87b52e3e0a5988e312320bd6bf9f712682,0,106.6824675934,1200
pool_default,Mx18ad07c5777584bdb0575a41ed34f8b283ce05c6,0,0,1100
pool_default,Mx2c3f7037307b6abddabc79b44d9fee208b57423c,0,0,1100
pool_default,Mx1fcbcb8f4cbf069887c4813f23d8b581453352f5,0,112.9884,6300
pool_default,Mx2c3f7037307b6abddabc79b44d9fee208b57423c,0,0,5000
pool_default,Mx071ce59e7f58269ee7ac1ef8cb72c75453ceabbf,0,5525.248376,1200
pool_default,Mx9ca695992633959c6a0cd5cf595beb2516d08aea,0,0,1100
other,Mxbc0ba8bb782acb55ff7f02aa22fac0b65277b468,0,0,6100
pool_default,Mxbc0ba8bb782acb55ff7f02aa22fac0b65277b468,0,43.011767575,0
pool_default,Mxbc0ba8bb782acb55ff7f02aa22fac0b65277b468,0,226.36479090075,5000
pool_default,Mxd402f6ce43d81cb05db90327dd209add57c0b9e1,0,174.511,0
pool_default,Mx11285cce062cfd2bfe6315d032c841443a83f370,0,1865.0093255002,1100
pool_default,Mxd402f6ce43d81cb05db90327dd209add57c0b9e1,0,0,6100
other,Mxe463f6ba143b34ade412933585f3c954caee970e,0,0,1100
pool_default,Mx944bb7a398abe8661b8d073962dd9be08af90de2,0,0,1100
pool_default,Mxbc0ba8bb782acb55ff7f02aa22fac0b65277b468,0,1198.9545645098,1100
other,Mxe204a0882b858e56cc806539dcea6a9579eadca2,0,0,1100
other,Mxe1f511831bf2061242a6a704bdcf77e0243115e9,0,0,1100
pool_default,Mx45b389f865e83095052142a54743d5ed48d5c80b,0,1312500,6100
pool_default,Mxd983acac235b11932de9627017f8f0cc60034717,0,250,6100
pool_default,Mxd5bc2a46763b767c179cfc3c86275713cfb0b7dc,0,0,6100
other,Mxddc8d2365e03475c8a25ffa9ecd55d36d43ea307,0,0,6200
pool_default,Mxdd5c35a0a406b1571411910dac92377590761d15,0,7.4645,1200
pool_default,Mxa37ff1a0da7e823ebbd97853a93a94068988b4f1,0,0,6100
pool_default,Mx602cc5818ea572ce1be2ad5e6c841a44b3fd8683,0,400.2124658196,1100
pool_default,Mxddc8d2365e03475c8a25ffa9ecd55d36d43ea307,0,1250.64,0
pool_default,Mxc00011d14c10765d80c6c10e79ccebd20d7a9ac4,0,0,1100
other,Mx761e86f34ca2505fc438cc62eeef591cb5022296,0,0,1200
pool_default,Mx6a43c03ca47b1d5e470e9a8da0d186ce352a146e,0,2276.88855,1100
pool_default,Mx90d83c0644fb76c33f25454e1cc5f34bebbd43fd,0,25000,6100
pool_default,Mx2e2e26b87cf1f51df63c0ba8337247f188a2688c,0,0,1100
pool_default,Mx43961b82cce76db873126ff66b51c9f92c777ea6,0,700,1100
other,Mxb71b43a0469f8619534d02cec1b47ba87cd00162,0,0,6100
pool_default,Mxb0bdfa9aa7512a87da4dcbc44b2391cca5f89e8b,0,404.144925,6100
pool_default,Mxaf1c30f362fbe956ee430404685afa17e3bcc053,0,86.0302,1100
other,Mx2ddc9731c9cd30344b60df98026c5d71f77e1794,0,0,6100
pool_default,Mxfaf90546fc387c7c60fc10c8d5a53c5816149d9d,0,0,5000
pool_default,Mxdbb6b7891021790563710ada3d9fd1eefa2f322c,0,29.84425,1100
pool_default,Mx1f7c9cbcbd6589fd87783eceb6342c2c325bff4a,0,131.86575,6100
pool_default,Mx327193932f455158b61c563794925c10876f2834,0,930.77269756352,1100
pool_default,Mx327193932f455158b61c563794925c10876f2834,0,79.285,1100
pool_default,Mx327193932f455158b61c563794925c10876f2834,0,395,0
pool_default,Mx327193932f455158b61c563794925c10876f2834,0,854.575,6300
pool_default,Mxe19c81484c5ec280b47de91cdb6ae18e4bdc29bf,0,4075.37525,6100
pool_default,Mxfaf90546fc387c7c60fc10c8d5a53c5816149d9d,0,60005,1100
pool_default,Mx97c3257a967d17d4291f61001ac2d362a7b93c3d,0,112.974510416,1200
pool_default,Mx347783bc9844d420665b9d08ff655e2ecdf908f9,0,24.870599276,0
pool_default,Mx327193932f455158b61c563794925c10876f2834,0,0,5000
pool_default,Mx5a9d9b959f24b27c00a22ed3f7123df67a15ac2e,0,5000,6100
pool_default,Mx5c452cb6b096cbe0b61d9acefdf420652c622cae,0,25012.25025,6100
pool_default,Mx347783bc9844d420665b9d08ff655e2ecdf908f9,0,24.955175007,0
other,Mx347783bc9844d420665b9d08ff655e2ecdf908f9,0,0,6100
pool_default,Mx9b01151fd2aa9c82ae297dfbeaeebcf09b5dc462,0,2141.12425,1100
pool_default,Mx4f16aa9010c1fc34d1658677a694ee424084820d,0,0,6100
other,Mxd9709d332a71251346f9b500e10eb2ab0c14ac65,0,0,1100
pool_default,Mx25f1584327873f1513b15a708b38598fc267bed7,0,0,6100
pool_default,Mxef4f042fa64b699fef1207ea3f1acf6c0f0e5162,0,330.63999137,1100
pool_default,Mx67e0a4dac5d25d4727dcae9ca1975b74c3de7c84,0,3331560.790641823,6200
